""
dhetc_8_32_0.0, 000300, 161, 178, GVWY, 7789, 10, 778.900000, PRDE, 4190, 10.1, 419.000000, SHVR, 5481, 10.2, 548.100000, SNPR, 1951, 10.3, 195.100000, ZIC, 306, 10.4, 30.600000, ZIP, 6746, 10.5, 674.600000, 
dhetc_5_32_2.0, 000300, 171, 192, GVWY, 6442, 10, 644.200000, PRDE, 3972, 10.1, 397.200000, SHVR, 5173, 10.2, 517.300000, SNPR, 1895, 10.3, 189.500000, ZIC, 3533, 10.4, 353.300000, ZIP, 1977, 10.5, 197.700000, 
dhetc_6_1024_2.0, 000300, 174, 188, GVWY, 7842, 10, 784.200000, PRDE, 4788, 10.1, 478.800000, SHVR, 6309, 10.2, 630.900000, SNPR, 1198, 10.3, 119.800000, ZIC, 3530, 10.4, 353.000000, ZIP, 6249, 10.5, 624.900000, 
dhetc_3_128_1.7, 000300, 177, 190, GVWY, 6128, 10, 612.800000, PRDE, 1684, 10.1, 168.400000, SHVR, 9610, 10.2, 961.000000, SNPR, 583, 10.3, 58.300000, ZIC, 3133, 10.4, 313.300000, ZIP, 8756, 10.5, 875.600000, 
dhetc_7_128_1.7, 000300, 184, 193, GVWY, 6131, 10, 613.100000, PRDE, 5518, 10.1, 551.800000, SHVR, 10459, 10.2, 1045.900000, SNPR, 1487, 10.3, 148.700000, ZIC, 1552, 10.4, 155.200000, ZIP, 6046, 10.5, 604.600000, 
dhetc_1_256_0.0, 000300, 169, 171, GVWY, 7894, 10, 789.400000, PRDE, 3909, 10.1, 390.900000, SHVR, 5827, 10.2, 582.700000, SNPR, 1199, 10.3, 119.900000, ZIC, 3721, 10.4, 372.100000, ZIP, 4537, 10.5, 453.700000, 
dhetc_2_8_0.2, 000300, 185, 192, GVWY, 8097, 10, 809.700000, PRDE, 639, 10.1, 63.900000, SHVR, 10168, 10.2, 1016.800000, SNPR, 1636, 10.3, 163.600000, ZIC, 3748, 10.4, 374.800000, ZIP, 3904, 10.5, 390.400000, 
dhetc_1_16_0.6, 000300, 175, 183, GVWY, 6341, 10, 634.100000, PRDE, 3537, 10.1, 353.700000, SHVR, 4559, 10.2, 455.900000, SNPR, 327, 10.3, 32.700000, ZIC, 4070, 10.4, 407.000000, ZIP, 8181, 10.5, 818.100000, 
dhetc_4_256_1.1, 000300, 174, 180, GVWY, 7336, 10, 733.600000, PRDE, 1644, 10.1, 164.400000, SHVR, 10815, 10.2, 1081.500000, SNPR, 490, 10.3, 49.000000, ZIC, 2889, 10.4, 288.900000, ZIP, 5286, 10.5, 528.600000, 
dhetc_0_32_1.7, 000300, 182, 187, GVWY, 4270, 10, 427.000000, PRDE, 5451, 10.1, 545.100000, SHVR, 6942, 10.2, 694.200000, SNPR, 725, 10.3, 72.500000, ZIC, 4500, 10.4, 450.000000, ZIP, 5210, 10.5, 521.000000, 
